Driver,Track,Year,LapTime_s,MeanSpeed,MaxSpeed,ThrottleMean,BrakePct,BrakingEvents
HAM,Monaco,2022,78.147,148.2866894197952,277.0,47.67918088737201,28.327645051194537,14
HAM,Monaco,2022,78.309,153.21724137931034,281.0,48.59655172413793,28.27586206896552,15
SAI,Monaco,2022,76.421,153.6089965397924,283.0,49.40484429065744,34.602076124567475,13
SAI,Monaco,2022,76.465,154.02158273381295,283.0,50.23021582733813,35.25179856115108,12
SAI,Monaco,2022,76.583,153.595818815331,281.0,52.08710801393728,33.10104529616725,12
SAI,Monaco,2022,76.619,153.5017182130584,280.0,50.46735395189003,34.707903780068726,12
SAI,Monaco,2022,76.64,153.10526315789474,284.0,49.835087719298244,36.49122807017544,12
SAI,Monaco,2022,76.701,152.24652777777777,281.0,49.451388888888886,36.45833333333333,14
SAI,Monaco,2022,76.739,153.72569444444446,280.0,50.11805555555556,35.06944444444444,12
SAI,Monaco,2022,76.764,153.48972602739727,281.0,50.71917808219178,34.58904109589041,15
SAI,Monaco,2022,76.828,153.84013605442178,281.0,50.96258503401361,34.35374149659864,13
SAI,Monaco,2022,76.868,150.33928571428572,284.0,48.26428571428571,36.42857142857142,12
RUS,Monaco,2022,76.83,153.9965870307167,281.0,50.19795221843003,27.64505119453925,14
RUS,Monaco,2022,76.864,151.98606271777004,279.0,48.87108013937282,27.874564459930312,13
RUS,Monaco,2022,76.996,152.46575342465752,281.0,50.26712328767123,29.45205479452055,13
RUS,Monaco,2022,77.024,151.08540925266905,281.0,47.829181494661924,27.75800711743772,15
RUS,Monaco,2022,77.025,152.50689655172414,279.0,47.33103448275862,28.620689655172416,14
RUS,Monaco,2022,77.03,151.23611111111111,279.0,48.701388888888886,27.430555555555557,14
RUS,Monaco,2022,77.04,152.23050847457628,278.0,46.77627118644068,28.8135593220339,13
RUS,Monaco,2022,77.047,152.513698630137,280.0,48.01712328767123,30.47945205479452,15
RUS,Monaco,2022,77.272,150.41608391608392,278.0,48.39160839160839,25.174825174825177,13
RUS,Monaco,2022,77.323,152.5226480836237,280.0,48.52264808362369,28.57142857142857,14
VER,Monza,2022,84.745,242.4678899082569,328.0,74.02446483180428,14.984709480122325,7
VER,Monza,2022,84.75,241.64383561643837,340.0,74.02054794520548,14.726027397260275,6
VER,Monza,2022,84.798,243.76051779935275,322.0,75.87378640776699,13.592233009708737,7
VER,Monza,2022,84.815,243.38036809815952,327.0,73.20552147239263,14.723926380368098,7
VER,Monza,2022,84.824,241.3427672955975,343.0,70.9748427672956,16.037735849056602,7
VER,Monza,2022,84.829,242.1326860841424,322.0,75.84142394822007,13.592233009708737,7
VER,Monza,2022,84.829,242.72402597402598,332.0,72.3051948051948,14.935064935064934,7
VER,Monza,2022,84.831,243.78662420382165,322.0,74.54458598726114,14.968152866242038,7
VER,Monza,2022,84.857,245.03395061728395,322.0,76.21913580246914,14.19753086419753,7
VER,Monza,2022,84.905,246.1572327044025,327.0,74.99685534591195,15.09433962264151,7
GAS,Monza,2022,86.718,238.57861635220127,336.0,73.45283018867924,14.779874213836477,6
GAS,Monza,2022,86.721,238.50455927051672,327.0,74.94224924012158,13.677811550151976,6
GAS,Monza,2022,86.734,236.27950310559007,324.0,73.1304347826087,15.217391304347828,6
GAS,Monza,2022,86.744,235.88741721854305,332.0,73.17218543046357,15.894039735099339,6
GAS,Monza,2022,86.817,237.36677115987462,326.0,73.62068965517241,14.420062695924765,6
GAS,Monza,2022,86.891,240.625,338.0,75.065625,14.6875,6
GAS,Monza,2022,86.916,241.61963190184048,337.0,74.93865030674847,14.417177914110429,6
GAS,Monza,2022,86.932,236.8761329305136,328.0,75.76737160120845,13.595166163141995,6
GAS,Monza,2022,86.946,239.40866873065016,336.0,75.41176470588235,14.860681114551083,6
GAS,Monza,2022,86.949,238.0553846153846,325.0,75.08307692307692,14.153846153846153,6
ALO,Monza,2022,87.203,237.6123076923077,332.0,75.67076923076922,17.23076923076923,7
ALO,Monza,2022,87.324,234.790625,332.0,75.778125,15.625,8
ALO,Monza,2022,87.385,237.08626198083067,320.0,78.30990415335464,12.779552715654951,7
ALO,Monza,2022,87.415,237.5754716981132,335.0,77.72012578616352,13.522012578616351,7
ALO,Monza,2022,87.417,238.034375,332.0,76.90625,15.625,7
ALO,Monza,2022,87.446,234.72530864197532,333.0,76.02160493827161,15.432098765432098,6
ALO,Monza,2022,87.45,235.01497005988023,345.0,75.72455089820359,16.46706586826347,7
ALO,Monza,2022,87.452,239.53731343283582,320.0,79.1044776119403,12.835820895522387,6
ALO,Monza,2022,87.472,236.53230769230768,335.0,76.57230769230769,14.461538461538462,8
ALO,Monza,2022,87.487,233.8507462686567,333.0,74.88059701492537,16.716417910447763,7
LEC,Monza,2022,84.336,244.5722891566265,325.0,80.33734939759036,13.55421686746988,6
LEC,Monza,2022,84.411,244.1702786377709,326.0,79.10835913312694,14.551083591331269,7
LEC,Monza,2022,84.452,241.6,325.0,79.09508196721312,12.786885245901638,7
LEC,Monza,2022,84.51,243.78896103896105,324.0,79.6948051948052,13.96103896103896,7
LEC,Monza,2022,84.522,244.33540372670808,325.0,79.24844720496894,15.217391304347828,7
LEC,Monza,2022,84.532,244.11612903225807,326.0,80.34516129032258,13.548387096774196,7
LEC,Monza,2022,84.612,245.603125,325.0,80.484375,12.812499999999998,7
LEC,Monza,2022,84.745,245.18471337579618,329.0,79.3312101910828,13.05732484076433,7
LEC,Monza,2022,84.793,246.36858974358975,325.0,79.75,14.102564102564102,7
LEC,Monza,2022,84.908,243.3664596273292,322.0,80.26708074534162,13.354037267080745,8
STR,Monza,2022,87.467,235.70897832817337,324.0,72.44272445820434,0.0,0
STR,Monza,2022,87.475,236.62058823529412,331.0,71.70882352941176,0.0,0
STR,Monza,2022,87.491,236.2814371257485,325.0,73.4880239520958,0.0,0
STR,Monza,2022,87.499,233.75232198142416,324.0,72.28792569659443,0.0,0
STR,Monza,2022,87.5,233.26969696969698,323.0,71.9090909090909,0.0,0
STR,Monza,2022,87.527,234.02803738317758,330.0,73.65420560747664,0.3115264797507788,1
STR,Monza,2022,87.583,235.44200626959247,324.0,72.21003134796238,0.0,0
STR,Monza,2022,87.595,237.10942249240122,325.0,73.38297872340425,0.0,0
STR,Monza,2022,87.618,235.67391304347825,332.0,74.33229813664596,0.0,0
STR,Monza,2022,87.637,236.56880733944953,330.0,73.31804281345566,0.0,0
TSU,Monza,2022,86.857,234.99059561128527,327.0,75.35423197492163,13.166144200626958,6
TSU,Monza,2022,86.897,237.51111111111112,328.0,75.4952380952381,13.015873015873018,6
TSU,Monza,2022,86.93,238.8089552238806,329.0,75.6,12.835820895522387,6
TSU,Monza,2022,86.99,237.81288343558282,330.0,74.0122699386503,14.11042944785276,6
TSU,Monza,2022,87.017,236.9908536585366,329.0,76.03658536585365,12.5,6
TSU,Monza,2022,87.032,237.1951219512195,327.0,75.52439024390245,12.5,6
TSU,Monza,2022,87.043,239.0219435736677,327.0,75.47021943573668,13.479623824451412,6
TSU,Monza,2022,87.075,238.4431137724551,329.0,75.22455089820359,13.47305389221557,6
TSU,Monza,2022,87.075,237.90718562874252,326.0,74.97005988023952,14.071856287425149,6
TSU,Monza,2022,87.083,237.6625,327.0,76.5125,13.4375,6
OCO,Monza,2022,86.593,238.0119760479042,325.0,76.062874251497,14.37125748502994,7
OCO,Monza,2022,86.594,238.62345679012347,324.0,76.96296296296296,13.580246913580247,7
OCO,Monza,2022,86.667,239.1727272727273,324.0,77.19090909090909,13.333333333333334,8
OCO,Monza,2022,86.703,239.3987915407855,326.0,77.27794561933534,14.19939577039275,7
OCO,Monza,2022,86.704,237.66060606060606,325.0,76.01212121212122,14.545454545454545,8
OCO,Monza,2022,86.798,238.22712933753942,322.0,76.96845425867508,13.564668769716087,7
OCO,Monza,2022,86.858,239.06626506024097,321.0,77.8433734939759,14.156626506024098,8
OCO,Monza,2022,86.865,239.12618296529968,321.0,76.9589905362776,14.195583596214512,7
OCO,Monza,2022,86.869,235.75862068965517,323.0,74.46394984326018,16.927899686520377,8
OCO,Monza,2022,86.881,239.41538461538462,321.0,78.14153846153846,13.230769230769232,7
NOR,Monza,2022,84.718,244.02208201892745,323.0,76.24605678233438,13.880126182965299,7
NOR,Monza,2022,84.799,242.37037037037038,326.0,75.01851851851852,13.88888888888889,7
NOR,Monza,2022,84.825,243.63009404388714,324.0,76.41692789968653,13.793103448275861,7
NOR,Monza,2022,84.891,245.5188679245283,324.0,77.45911949685535,12.578616352201259,7
NOR,Monza,2022,84.926,243.79559748427673,326.0,75.63522012578616,14.465408805031446,6
NOR,Monza,2022,84.985,241.86824324324326,324.0,77.02027027027027,13.175675675675674,7
NOR,Monza,2022,85.034,242.8672839506173,323.0,76.32716049382717,13.580246913580247,7
NOR,Monza,2022,85.082,242.873786407767,325.0,75.95145631067962,15.53398058252427,7
NOR,Monza,2022,85.167,242.51401869158877,315.0,75.29283489096574,14.641744548286603,7
NOR,Monza,2022,85.309,243.05135951661632,335.0,74.42598187311178,16.314199395770395,7
HAM,Monza,2022,84.434,243.94637223974763,321.0,79.08832807570978,14.195583596214512,7
HAM,Monza,2022,84.471,243.6026058631922,322.0,78.05537459283387,13.029315960912053,7
HAM,Monza,2022,84.49,242.42724458204336,323.0,76.9783281733746,13.312693498452013,7
HAM,Monza,2022,84.525,246.8746081504702,323.0,78.03448275862068,12.852664576802509,7
HAM,Monza,2022,84.714,244.359375,324.0,79.040625,13.4375,7
HAM,Monza,2022,84.82,244.47040498442368,318.0,78.97819314641744,12.77258566978193,7
HAM,Monza,2022,84.845,244.01898734177215,323.0,77.06962025316456,13.291139240506327,7
HAM,Monza,2022,84.944,243.36912751677852,322.0,76.92281879194631,13.087248322147651,7
HAM,Monza,2022,84.984,242.53943217665616,321.0,76.52365930599369,14.195583596214512,7
HAM,Monza,2022,85.282,241.9090909090909,330.0,78.0909090909091,14.84848484848485,7
SAI,Monza,2022,84.42,243.34267912772586,324.0,79.55451713395638,14.018691588785046,7
SAI,Monza,2022,84.446,243.96875,324.0,78.728125,14.0625,7
SAI,Monza,2022,84.498,244.65584415584416,325.0,78.04220779220779,13.96103896103896,7
SAI,Monza,2022,84.565,245.61370716510905,323.0,79.5607476635514,13.395638629283487,7
SAI,Monza,2022,84.58,245.8970099667774,324.0,77.17940199335548,15.614617940199334,7
SAI,Monza,2022,84.599,243.71293375394322,325.0,78.57728706624606,13.249211356466878,7
SAI,Monza,2022,84.652,242.61442006269593,324.0,78.32915360501568,12.539184952978054,7
SAI,Monza,2022,84.684,244.8827160493827,324.0,78.88888888888889,14.506172839506174,7
SAI,Monza,2022,84.739,243.4748427672956,325.0,78.79245283018868,14.465408805031446,7
SAI,Monza,2022,84.999,245.5264797507788,322.0,79.77258566978193,13.395638629283487,7
RUS,Monza,2022,85.288,241.11006289308176,327.0,74.35534591194968,13.20754716981132,6
RUS,Monza,2022,85.366,243.03405572755418,326.0,75.57275541795666,13.003095975232199,7
RUS,Monza,2022,85.431,240.746875,327.0,73.7375,12.812499999999998,7
RUS,Monza,2022,85.509,241.7375,327.0,72.1875,14.0625,7
RUS,Monza,2022,85.593,242.528125,323.0,78.609375,12.812499999999998,7
RUS,Monza,2022,85.645,239.15407854984895,324.0,71.7703927492447,14.803625377643503,6
RUS,Monza,2022,85.652,241.03625377643505,326.0,72.25981873111782,14.19939577039275,6
RUS,Monza,2022,85.678,243.92401215805472,322.0,78.44680851063829,13.98176291793313,7
RUS,Monza,2022,85.714,240.2257053291536,321.0,72.34169278996865,14.106583072100312,6
RUS,Monza,2022,85.761,244.20382165605096,335.0,75.13694267515923,15.92356687898089,7
VER,Silverstone,2022,92.135,226.45953757225433,306.0,70.52023121387283,14.739884393063585,9
VER,Silverstone,2022,92.354,226.87464387464388,307.0,70.5925925925926,16.524216524216524,9
VER,Silverstone,2022,92.516,226.8597014925373,308.0,69.70149253731343,18.507462686567163,9
VER,Silverstone,2022,92.566,225.44510385756678,307.0,69.89020771513353,15.727002967359049,9
VER,Silverstone,2022,92.584,223.90571428571428,309.0,69.28285714285714,16.857142857142858,10
VER,Silverstone,2022,92.858,223.45348837209303,307.0,72.09593023255815,15.69767441860465,8
VER,Silverstone,2022,92.964,225.47008547008548,308.0,70.70655270655271,17.094017094017094,9
VER,Silverstone,2022,93.051,225.90697674418604,307.0,70.26744186046511,15.988372093023257,9
VER,Silverstone,2022,93.322,223.67816091954023,315.0,68.50862068965517,18.39080459770115,11
VER,Silverstone,2022,93.451,224.55718475073314,321.0,69.20527859237536,16.422287390029325,9
GAS,Silverstone,2022,94.275,216.01734104046244,299.0,72.47109826589596,14.450867052023122,9
GAS,Silverstone,2022,94.614,222.13960113960113,298.0,71.24216524216524,11.965811965811966,8
GAS,Silverstone,2022,94.636,220.0803324099723,300.0,69.34072022160665,12.742382271468145,8
GAS,Silverstone,2022,94.722,220.35082872928177,298.0,70.37292817679558,13.812154696132598,9
GAS,Silverstone,2022,94.738,222.71751412429379,299.0,70.91242937853107,13.841807909604519,8
GAS,Silverstone,2022,94.763,219.95072463768116,299.0,70.23478260869565,12.753623188405797,7
GAS,Silverstone,2022,95.118,220.61049723756906,299.0,70.17955801104972,12.98342541436464,9
GAS,Silverstone,2022,95.141,219.1711956521739,297.0,70.65760869565217,14.402173913043478,9
GAS,Silverstone,2022,95.265,216.7683615819209,303.0,69.0225988700565,12.711864406779661,8
GAS,Silverstone,2022,95.333,220.6145251396648,317.0,70.34357541899442,14.804469273743019,9
ALO,Silverstone,2022,91.609,226.53644314868805,316.0,71.56559766763849,16.3265306122449,8
ALO,Silverstone,2022,91.694,227.73065902578796,311.0,72.02578796561605,16.045845272206304,9
ALO,Silverstone,2022,91.707,228.2748538011696,314.0,70.90350877192982,16.666666666666664,8
ALO,Silverstone,2022,91.758,226.65486725663717,312.0,71.53687315634218,16.519174041297934,9
ALO,Silverstone,2022,91.808,228.29106628242076,319.0,71.03746397694525,17.002881844380404,10
ALO,Silverstone,2022,91.973,227.07246376811594,313.0,71.99710144927536,16.52173913043478,9
ALO,Silverstone,2022,92.142,226.676217765043,299.0,72.05730659025788,16.332378223495702,8
ALO,Silverstone,2022,92.233,225.05588235294118,300.0,72.96176470588236,15.88235294117647,8
ALO,Silverstone,2022,92.306,227.23546511627907,303.0,72.03488372093024,17.441860465116278,10
ALO,Silverstone,2022,92.529,224.44281524926686,296.0,73.50146627565982,16.422287390029325,10
LEC,Silverstone,2022,91.282,228.86494252873564,306.0,73.97988505747126,16.091954022988507,12
LEC,Silverstone,2022,91.347,228.1656804733728,302.0,74.83727810650888,14.792899408284024,10
LEC,Silverstone,2022,91.613,226.1656804733728,302.0,75.00591715976331,14.201183431952662,12
LEC,Silverstone,2022,91.692,226.88985507246377,304.0,75.03188405797101,13.91304347826087,11
LEC,Silverstone,2022,91.724,227.52753623188406,308.0,74.04927536231884,16.81159420289855,11
LEC,Silverstone,2022,91.747,228.1578947368421,308.0,73.38011695906432,15.497076023391813,11
LEC,Silverstone,2022,91.77,226.79941002949852,305.0,74.37463126843657,15.929203539823009,10
LEC,Silverstone,2022,91.774,226.68481375358166,302.0,74.89111747851003,16.332378223495702,10
LEC,Silverstone,2022,91.837,227.77683615819208,301.0,76.18361581920904,15.819209039548024,9
LEC,Silverstone,2022,91.893,226.7844827586207,302.0,73.63793103448276,16.091954022988507,11
STR,Silverstone,2022,92.379,225.8870056497175,302.0,72.19209039548022,15.53672316384181,10
STR,Silverstone,2022,92.416,225.4574780058651,299.0,72.55718475073314,16.422287390029325,8
STR,Silverstone,2022,92.812,224.71304347826086,298.0,73.32173913043478,16.231884057971012,9
STR,Silverstone,2022,93.196,222.89766081871346,330.0,70.8157894736842,19.5906432748538,10
STR,Silverstone,2022,93.213,223.83142857142857,322.0,68.92571428571429,18.857142857142858,10
STR,Silverstone,2022,93.461,224.88724035608308,323.0,67.54302670623146,19.584569732937684,11
STR,Silverstone,2022,93.495,221.72752808988764,324.0,69.29494382022472,20.50561797752809,11
STR,Silverstone,2022,93.722,223.15804597701148,299.0,69.15229885057471,16.666666666666664,10
STR,Silverstone,2022,93.748,222.40226628895184,298.0,69.94050991501416,14.164305949008499,10
STR,Silverstone,2022,93.775,223.99154929577466,304.0,69.23098591549295,16.901408450704224,10
TSU,Silverstone,2022,93.832,223.64347826086956,303.0,70.34782608695652,13.623188405797102,10
TSU,Silverstone,2022,93.912,221.72571428571428,304.0,68.02857142857142,15.428571428571427,10
TSU,Silverstone,2022,93.947,221.567335243553,303.0,68.27507163323783,14.040114613180515,9
TSU,Silverstone,2022,93.965,222.77011494252875,302.0,68.77586206896552,14.655172413793101,9
TSU,Silverstone,2022,93.981,224.83625730994152,303.0,70.48830409356725,14.035087719298245,9
TSU,Silverstone,2022,94.072,223.62285714285716,303.0,68.53428571428572,14.285714285714285,10
TSU,Silverstone,2022,94.089,223.17514124293785,303.0,70.7231638418079,14.40677966101695,10
TSU,Silverstone,2022,94.132,222.8511235955056,301.0,68.85955056179775,15.168539325842698,10
TSU,Silverstone,2022,94.144,221.7433628318584,303.0,67.49852507374631,14.749262536873156,10
TSU,Silverstone,2022,94.191,220.9632768361582,301.0,67.09604519774011,15.53672316384181,10
OCO,Silverstone,2022,93.537,222.77101449275364,297.0,72.78260869565217,14.782608695652174,11
OCO,Silverstone,2022,93.726,220.76203966005664,324.0,69.58073654390935,18.413597733711047,12
OCO,Silverstone,2022,93.915,222.11080332409972,299.0,72.56509695290859,18.005540166204987,11
OCO,Silverstone,2022,93.962,223.06128133704735,311.0,70.62116991643454,18.105849582172702,13
OCO,Silverstone,2022,94.115,222.01146131805157,310.0,70.21489971346705,18.05157593123209,10
OCO,Silverstone,2022,94.139,221.32590529247912,299.0,72.15320334261838,16.71309192200557,12
OCO,Silverstone,2022,94.149,223.02542372881356,313.0,70.51129943502825,21.468926553672315,13
OCO,Silverstone,2022,94.24,220.8575581395349,315.0,68.26453488372093,21.802325581395348,11
OCO,Silverstone,2022,94.258,221.33045977011494,326.0,68.6896551724138,21.839080459770116,17
OCO,Silverstone,2022,94.287,220.1304347826087,296.0,70.6,17.101449275362317,12
NOR,Silverstone,2022,91.645,225.9533527696793,322.0,68.91836734693878,17.784256559766764,10
NOR,Silverstone,2022,91.774,228.54755043227667,321.0,69.26512968299711,16.42651296829971,9
NOR,Silverstone,2022,92.07,227.95942028985507,314.0,70.2463768115942,16.52173913043478,9
NOR,Silverstone,2022,92.121,226.36994219653178,320.0,69.69364161849711,17.341040462427745,10
NOR,Silverstone,2022,92.168,228.02332361516034,302.0,71.02332361516035,16.3265306122449,11
NOR,Silverstone,2022,92.211,227.3505747126437,302.0,69.22413793103448,15.804597701149426,10
NOR,Silverstone,2022,92.271,227.26706231454006,297.0,72.43916913946587,13.649851632047477,9
NOR,Silverstone,2022,92.325,226.81948424068767,300.0,70.70487106017193,15.759312320916905,10
NOR,Silverstone,2022,92.425,224.90379008746356,297.0,70.6472303206997,14.285714285714285,8
NOR,Silverstone,2022,92.585,225.90058479532163,304.0,70.45029239766082,16.95906432748538,10
HAM,Silverstone,2022,90.51,230.35734870317003,304.0,75.95965417867436,13.256484149855908,9
HAM,Silverstone,2022,91.201,228.2798833819242,299.0,75.61516034985422,12.82798833819242,8
HAM,Silverstone,2022,91.302,227.35087719298247,300.0,72.20175438596492,15.204678362573098,8
HAM,Silverstone,2022,91.397,228.14956011730206,298.0,74.29618768328446,14.369501466275661,9
HAM,Silverstone,2022,91.521,227.62908011869436,300.0,73.16320474777449,13.056379821958458,8
HAM,Silverstone,2022,91.628,229.1279761904762,317.0,76.625,14.583333333333334,10
HAM,Silverstone,2022,91.659,228.84057971014494,318.0,74.38550724637682,15.36231884057971,13
HAM,Silverstone,2022,91.711,227.36046511627907,305.0,71.84883720930233,15.11627906976744,9
HAM,Silverstone,2022,91.933,226.60174418604652,327.0,74.34302325581395,15.69767441860465,11
HAM,Silverstone,2022,92.062,226.35243553008596,306.0,73.03724928366762,16.332378223495702,11
SAI,Silverstone,2022,90.813,229.82369942196533,300.0,75.3728323699422,15.895953757225435,10
SAI,Silverstone,2022,90.886,230.9467455621302,299.0,76.65384615384616,15.976331360946746,10
SAI,Silverstone,2022,91.141,229.65217391304347,300.0,76.69855072463768,15.072463768115943,10
SAI,Silverstone,2022,91.215,230.51754385964912,298.0,76.47076023391813,14.912280701754385,11
SAI,Silverstone,2022,91.25,228.5828402366864,299.0,76.46153846153847,13.609467455621301,9
SAI,Silverstone,2022,91.315,229.08011869436203,300.0,76.58753709198812,13.94658753709199,11
SAI,Silverstone,2022,91.317,226.09734513274336,301.0,75.05309734513274,14.454277286135694,10
SAI,Silverstone,2022,91.416,227.15680473372782,299.0,75.5,15.384615384615385,9
SAI,Silverstone,2022,91.474,226.24096385542168,300.0,74.89759036144578,16.265060240963855,10
SAI,Silverstone,2022,91.526,228.432664756447,303.0,73.48997134670488,16.332378223495702,9
VER,Spa,2022,85.456,192.1198738170347,299.0,60.02523659305994,21.13564668769716,8
VER,Spa,2022,85.704,195.4875,302.0,58.8625,20.625,8
VER,Spa,2022,85.732,194.2888198757764,297.0,60.45031055900621,20.496894409937887,8
VER,Spa,2022,85.755,194.05757575757576,304.0,59.057575757575755,23.333333333333332,10
VER,Spa,2022,85.974,195.7355623100304,300.0,60.90273556231003,19.45288753799392,9
VER,Spa,2022,86.242,192.68253968253967,309.0,59.3968253968254,20.952380952380953,9
VER,Spa,2022,86.491,189.98765432098764,301.0,57.416666666666664,20.061728395061728,9
VER,Spa,2022,86.517,191.02492211838006,303.0,59.53894080996885,21.49532710280374,9
VER,Spa,2022,86.586,192.8597014925373,302.0,58.57910447761194,21.791044776119403,9
VER,Spa,2022,86.59,191.2375,302.0,56.18125,20.3125,10
RUS,Spa,2022,84.636,195.74766355140187,328.0,62.769470404984425,19.937694704049843,9
RUS,Spa,2022,85.262,196.13880126182966,296.0,63.321766561514195,18.92744479495268,9
RUS,Spa,2022,85.551,195.3564668769716,301.0,61.47003154574133,17.665615141955836,9
RUS,Spa,2022,85.947,192.77134146341464,300.0,60.13414634146341,21.341463414634145,9
RUS,Spa,2022,86.386,192.3909090909091,298.0,59.25151515151515,19.090909090909093,11
RUS,Spa,2022,86.691,191.85758513931887,301.0,58.39938080495356,19.814241486068113,10
RUS,Spa,2022,86.761,193.13496932515338,296.0,60.24539877300614,19.018404907975462,8
RUS,Spa,2022,86.839,191.48328267477203,296.0,60.161094224924014,19.45288753799392,9
RUS,Spa,2022,86.882,193.25856697819316,302.0,59.4797507788162,20.5607476635514,11
RUS,Spa,2022,87.069,190.56307692307692,298.0,59.175384615384615,19.384615384615383,8
SAI,Spa,2022,85.985,193.19745222929936,306.0,60.52866242038217,21.019108280254777,9
SAI,Spa,2022,86.051,191.58204334365325,327.0,61.136222910216716,22.291021671826623,9
SAI,Spa,2022,86.136,193.43788819875778,302.0,62.35403726708075,21.11801242236025,10
SAI,Spa,2022,86.171,192.1834862385321,302.0,59.896024464831804,20.18348623853211,9
SAI,Spa,2022,86.216,191.01529051987768,306.0,59.464831804281346,21.100917431192663,9
SAI,Spa,2022,86.281,193.3890577507599,308.0,59.91793313069909,22.188449848024316,10
SAI,Spa,2022,86.302,195.5125,306.0,60.240625,23.75,9
SAI,Spa,2022,86.345,191.6310975609756,321.0,58.44207317073171,20.121951219512198,9
SAI,Spa,2022,86.437,190.60185185185185,306.0,58.901234567901234,20.37037037037037,10
SAI,Spa,2022,86.455,192.24382716049382,306.0,60.21296296296296,20.679012345679013,9
HAM,Spa,2022,84.253,197.7360248447205,319.0,60.69875776397515,19.565217391304348,9
HAM,Spa,2022,85.106,196.00920245398774,293.0,65.18711656441718,19.018404907975462,9
HAM,Spa,2022,85.207,195.04113924050634,299.0,63.164556962025316,17.405063291139243,8
HAM,Spa,2022,85.257,197.07165109034267,301.0,61.81619937694704,18.06853582554517,8
HAM,Spa,2022,85.389,195.515625,298.0,61.6625,19.375,8
HAM,Spa,2022,85.802,194.59177215189874,302.0,59.46518987341772,20.88607594936709,10
HAM,Spa,2022,85.832,194.52439024390245,301.0,61.420731707317074,20.121951219512198,10
HAM,Spa,2022,85.895,193.1304347826087,329.0,61.20496894409938,18.32298136645963,9
HAM,Spa,2022,86.329,192.71779141104295,318.0,60.58588957055215,19.631901840490798,9
HAM,Spa,2022,86.408,191.39506172839506,325.0,59.43827160493827,21.296296296296298,9
OCO,Spa,2022,85.935,194.27329192546583,298.0,63.953416149068325,20.80745341614907,10
OCO,Spa,2022,86.174,192.85358255451715,296.0,62.9190031152648,19.937694704049843,10
OCO,Spa,2022,86.219,191.8676923076923,294.0,63.098461538461535,22.76923076923077,12
OCO,Spa,2022,86.364,194.32063492063492,298.0,64.11428571428571,19.047619047619047,10
OCO,Spa,2022,86.456,190.34603174603174,296.0,61.86031746031746,20.317460317460316,12
OCO,Spa,2022,87.027,194.01186943620178,296.0,63.04451038575667,20.474777448071215,9
OCO,Spa,2022,87.104,191.21296296296296,294.0,61.70679012345679,20.061728395061728,11
OCO,Spa,2022,87.126,189.85163204747775,300.0,60.17210682492582,23.14540059347181,9
OCO,Spa,2022,87.207,190.62385321100916,297.0,62.89908256880734,20.489296636085626,9
OCO,Spa,2022,87.211,192.0276073619632,294.0,62.47852760736196,20.858895705521473,10
NOR,Spa,2022,85.619,193.99076923076922,319.0,59.08307692307692,21.846153846153847,9
NOR,Spa,2022,85.859,192.70886075949366,301.0,58.51898734177215,20.88607594936709,9
NOR,Spa,2022,85.87,193.20433436532508,301.0,59.52012383900929,22.910216718266255,9
NOR,Spa,2022,85.906,194.38730158730158,299.0,59.33015873015873,22.53968253968254,8
NOR,Spa,2022,86.164,194.75692307692307,297.0,60.433846153846154,20.307692307692307,10
NOR,Spa,2022,86.746,192.93432835820894,303.0,59.25970149253731,21.791044776119403,9
NOR,Spa,2022,87.116,189.62893081761007,325.0,57.179245283018865,20.754716981132077,9
NOR,Spa,2022,87.28,189.08923076923077,295.0,56.667692307692306,20.923076923076923,9
NOR,Spa,2022,87.573,189.4404761904762,297.0,57.166666666666664,19.940476190476193,8
NOR,Spa,2022,87.581,191.68421052631578,298.0,58.87616099071207,20.123839009287924,10
ALO,Spa,2022,86.599,192.56,315.0,57.716923076923074,20.923076923076923,8
ALO,Spa,2022,86.611,191.1320754716981,293.0,56.899371069182386,20.754716981132077,8
ALO,Spa,2022,86.789,192.87575757575758,293.0,58.096969696969694,20.0,8
ALO,Spa,2022,86.792,191.27639751552795,292.0,58.52173913043478,20.496894409937887,8
ALO,Spa,2022,86.819,190.46153846153845,327.0,58.449230769230766,20.0,9
ALO,Spa,2022,86.926,191.68072289156626,290.0,57.765060240963855,18.67469879518072,8
ALO,Spa,2022,87.271,191.05521472392638,319.0,62.23006134969325,21.472392638036812,8
ALO,Spa,2022,87.384,190.57716049382717,290.0,55.47530864197531,18.82716049382716,8
ALO,Spa,2022,87.421,189.92638036809817,292.0,56.104294478527606,19.631901840490798,8
ALO,Spa,2022,87.693,189.77777777777777,292.0,62.824074074074076,21.296296296296298,8
TSU,Spa,2022,86.828,192.48447204968943,304.0,62.17701863354037,18.012422360248447,9
TSU,Spa,2022,86.859,191.8664596273292,301.0,59.84472049689441,19.25465838509317,9
TSU,Spa,2022,86.974,191.84592145015105,303.0,60.04833836858006,18.12688821752266,9
TSU,Spa,2022,87.078,192.36111111111111,320.0,60.626543209876544,19.753086419753085,9
TSU,Spa,2022,87.131,190.90432098765433,302.0,58.925925925925924,20.061728395061728,9
TSU,Spa,2022,87.151,191.51359516616313,301.0,59.561933534743204,18.429003021148034,9
TSU,Spa,2022,87.159,191.5,300.0,59.11180124223603,20.18633540372671,9
TSU,Spa,2022,87.334,189.74382716049382,299.0,58.626543209876544,18.51851851851852,9
